filter,sl_atr,rr,period,trades,wr,pf,ev,ev_comm,ev_stress,total,maxdd,positive_years,years
DI_FADE,1.5,0.6,TRAIN_2012_2021,226,0.5309734513274337,0.6792452830188678,-0.1504424778761062,-0.1729044535770121,-0.18413544142746502,-34.0,37.59999999999998,1,10
DI_FADE,1.5,0.6,OOS_2022_2026,98,0.46938775510204084,0.5510562174664084,-0.22944524450081957,-0.2553168956123678,-0.2682527211681419,-22.485633961080318,22.885633961080313,0,5
DI_FADE,1.5,0.6,YTD_2026,12,0.4166666666666667,0.42857142857142855,-0.3333333333333333,-0.36141210687419,-0.37545149364461833,-4.0,4.199999999999999,0,1
DI_FADE,1.5,0.6,FULL_2012_2026,324,0.5123456790123457,0.6381112564455169,-0.1743383764230874,-0.19783167369881718,-0.2095783223366821,-56.48563396108032,58.88563396108022,1,15
DI_FADE,1.5,0.75,TRAIN_2012_2021,226,0.4778761061946903,0.6864406779661016,-0.16371681415929204,-0.18617878986019795,-0.1974097777106509,-37.0,43.0,2,10
DI_FADE,1.5,0.75,OOS_2022_2026,98,0.40816326530612246,0.5437466410184916,-0.2568648430544225,-0.28273649416597063,-0.2956723197217447,-25.1727546193334,25.6727546193334,0,5
DI_FADE,1.5,0.75,YTD_2026,12,0.25,0.25,-0.5625,-0.5905787735408566,-0.6046181603112849,-6.75,6.75,0,1
DI_FADE,1.5,0.75,FULL_2012_2026,324,0.4567901234567901,0.6409784278364058,-0.19189121796090558,-0.21538451523663535,-0.2271311638745002,-62.1727546193334,65.4227546193334,2,15
DI_FADE,1.5,1.0,TRAIN_2012_2021,226,0.41150442477876104,0.7042035414997827,-0.1728499564877069,-0.19531193218861279,-0.20654292003906574,-39.06409016622176,48.06409016622176,2,10
DI_FADE,1.5,1.0,OOS_2022_2026,98,0.37755102040816324,0.6360365817661185,-0.2160485165238102,-0.24192016763535837,-0.25485599319113245,-21.1727546193334,22.1727546193334,0,5
DI_FADE,1.5,1.0,YTD_2026,12,0.25,0.3333333333333333,-0.5,-0.5280787735408566,-0.5421181603112849,-6.0,6.0,0,1
DI_FADE,1.5,1.0,FULL_2012_2026,324,0.4012345679012346,0.6833586845205657,-0.18591618760973816,-0.20940948488546793,-0.22115613352333283,-60.236844785555164,68.23684478555515,2,15
DI_FADE,1.75,0.2,TRAIN_2012_2021,226,0.7743362831858407,0.6862745098039215,-0.07079646017699115,-0.09004958220633905,-0.09967614322101297,-16.0,17.60000000000002,2,10
DI_FADE,1.75,0.2,OOS_2022_2026,98,0.7755102040816326,0.6909090909090907,-0.06938775510204083,-0.09156345605479638,-0.10265130653117414,-6.800000000000001,9.200000000000003,1,5
DI_FADE,1.75,0.2,YTD_2026,12,0.8333333333333334,1.0,0.0,-0.02406752017787715,-0.03610128026681575,0.0,1.0,0,1
DI_FADE,1.75,0.2,FULL_2012_2026,324,0.7746913580246914,0.6876712328767124,-0.07037037037037036,-0.09050748232099588,-0.10057603829630864,-22.799999999999997,26.20000000000006,3,15
DI_FADE,1.75,0.25,TRAIN_2012_2021,226,0.7433628318584071,0.7241379310344828,-0.07079646017699115,-0.09004958220633905,-0.09967614322101302,-16.0,18.0,3,10
DI_FADE,1.75,0.25,OOS_2022_2026,98,0.7448979591836735,0.73,-0.06887755102040816,-0.09105325197316372,-0.10214110244954153,-6.75,8.75,2,5
DI_FADE,1.75,0.25,YTD_2026,12,0.6666666666666666,0.5,-0.16666666666666666,-0.19073418684454382,-0.20276794693348243,-2.0,2.25,0,1
DI_FADE,1.75,0.25,FULL_2012_2026,324,0.7438271604938271,0.7259036144578314,-0.07021604938271606,-0.09035316133334158,-0.10042171730865435,-22.75,25.25,5,15
DI_FADE,1.75,0.3,TRAIN_2012_2021,226,0.7168141592920354,0.7593749999999999,-0.06814159292035397,-0.0873947149497019,-0.09702127596437579,-15.399999999999999,18.299999999999986,4,10
DI_FADE,1.75,0.3,OOS_2022_2026,98,0.6836734693877551,0.6483870967741936,-0.11122448979591837,-0.13340019074867399,-0.14448804122505174,-10.9,11.799999999999988,1,5
DI_FADE,1.75,0.3,YTD_2026,12,0.5833333333333334,0.42000000000000004,-0.2416666666666667,-0.26573418684454386,-0.27776794693348245,-2.9000000000000004,3.4000000000000004,0,1
DI_FADE,1.75,0.3,FULL_2012_2026,324,0.7067901234567902,0.7231578947368419,-0.08117283950617285,-0.10130995145679837,-0.11137850743211113,-26.300000000000004,28.29999999999993,5,15
DI_FADE,1.75,0.4,TRAIN_2012_2021,226,0.6415929203539823,0.7224068952479921,-0.09861576456123375,-0.11786888659058165,-0.12749544760525558,-22.287162790838828,27.887162790838847,4,10
DI_FADE,1.75,0.4,OOS_2022_2026,98,0.6530612244897959,0.7745914898710565,-0.07601713138352871,-0.09819283233628427,-0.10928068281266208,-7.449678875585814,10.049678875585807,2,5
DI_FADE,1.75,0.4,YTD_2026,12,0.5833333333333334,0.5599999999999999,-0.18333333333333335,-0.2074008535112105,-0.21943461360014904,-2.2,3.2,0,1
DI_FADE,1.75,0.4,FULL_2012_2026,324,0.6450617283950617,0.7376242250163743,-0.09178037551365631,-0.11191748746428183,-0.12198604343959456,-29.736841666424645,33.13684166642477,6,15
DI_FADE,1.75,0.5,TRAIN_2012_2021,226,0.5973451327433629,0.747614587871943,-0.10082815394176473,-0.12008127597111261,-0.12970783698578658,-22.787162790838828,27.787162790838828,2,10
DI_FADE,1.75,0.5,OOS_2022_2026,98,0.5918367346938775,0.7508321187868318,-0.09680274023113171,-0.1189784411838873,-0.13006629166026507,-9.486668542650907,11.48666854265091,2,5
DI_FADE,1.75,0.5,YTD_2026,12,0.5,0.5,-0.25,-0.2740675201778771,-0.2861012802668157,-3.0,3.5,0,1
DI_FADE,1.75,0.5,FULL_2012_2026,324,0.595679012345679,0.7485689490876404,-0.09961059053546216,-0.1197477024860877,-0.12981625846140044,-32.27383133348974,35.77383133348974,4,15
DI_FADE,1.75,0.6,TRAIN_2012_2021,226,0.5619469026548672,0.7752792718430408,-0.09773080880902137,-0.11698393083836924,-0.1266104918530432,-22.08716279083883,28.4871627908388,3,10
DI_FADE,1.75,0.6,OOS_2022_2026,98,0.5102040816326531,0.6531116053566093,-0.15980962645491958,-0.18198532740767515,-0.19307317788405293,-15.661343392582118,17.06134339258213,1,5
DI_FADE,1.75,0.6,YTD_2026,12,0.3333333333333333,0.3,-0.4666666666666666,-0.4907341868445439,-0.5027679469334824,-5.6,5.6,0,1
DI_FADE,1.75,0.6,FULL_2012_2026,324,0.5462962962962963,0.7368254366032765,-0.11650773513401526,-0.13664484708464084,-0.14671340305995356,-37.74850618342094,41.54850618342082,4,15
DI_FADE,1.75,0.75,TRAIN_2012_2021,226,0.5,0.7494748795344968,-0.12447236718984278,-0.14372548921919068,-0.15335205023386467,-28.130754984904467,35.75,3,10
DI_FADE,1.75,0.75,OOS_2022_2026,98,0.47959183673469385,0.7183409039032532,-0.13838105502634818,-0.16055675597910374,-0.1716446064554815,-13.56134339258212,14.848396512414242,1,5
DI_FADE,1.75,0.75,YTD_2026,12,0.3333333333333333,0.375,-0.4166666666666667,-0.4407341868445438,-0.4527679469334824,-5.0,5.0,0,1
DI_FADE,1.75,0.75,FULL_2012_2026,324,0.49382716049382713,0.7401312900410821,-0.12867931597989687,-0.1488164279305224,-0.15888498390583514,-41.69209837748659,48.34839651241425,4,15
DI_FADE,1.75,1.0,TRAIN_2012_2021,226,0.4469026548672566,0.8043280650021218,-0.10679020721037075,-0.12604332923971864,-0.13566989025439263,-24.13458682954379,38.898526622255716,3,10
DI_FADE,1.75,1.0,OOS_2022_2026,98,0.4387755102040816,0.8151184089249229,-0.09740743271996,-0.11958313367271559,-0.13067098414909337,-9.54592840655608,13.582981526388204,1,5
DI_FADE,1.75,1.0,YTD_2026,12,0.3333333333333333,0.5,-0.3333333333333333,-0.3574008535112105,-0.36943461360014895,-4.0,4.0,0,1
DI_FADE,1.75,1.0,FULL_2012_2026,324,0.4444444444444444,0.8075121480719395,-0.10395220751882674,-0.12408931946945231,-0.13415787544476507,-33.680515236099865,50.430405565093174,4,15
DI_FADE,2.0,0.2,TRAIN_2012_2021,226,0.7920353982300885,0.7617021276595745,-0.04955752212389382,-0.06640400389957321,-0.07482724478741291,-11.200000000000003,12.800000000000015,2,10
DI_FADE,2.0,0.2,OOS_2022_2026,98,0.8163265306122449,0.8888888888888888,-0.020408163265306128,-0.03981190159896725,-0.04951377076579779,-2.0000000000000004,6.799999999999997,3,5
DI_FADE,2.0,0.2,YTD_2026,12,0.9166666666666666,2.2,0.09999999999999999,0.07894091984435748,0.06841137976653623,1.2,1.0,1,1
DI_FADE,2.0,0.2,FULL_2012_2026,324,0.7993827160493827,0.7969230769230768,-0.04074074074074074,-0.05836071369753807,-0.06717070017593672,-13.2,17.800000000000058,5,15
DI_FADE,2.0,0.25,TRAIN_2012_2021,226,0.7787610619469026,0.88,-0.02654867256637168,-0.04339515434205108,-0.0518183952298908,-6.0,8.25,3,10
DI_FADE,2.0,0.25,OOS_2022_2026,98,0.7653061224489796,0.8152173913043478,-0.04336734693877551,-0.06277108527243665,-0.07247295443926718,-4.25,8.0,2,5
DI_FADE,2.0,0.25,YTD_2026,12,0.6666666666666666,0.5,-0.16666666666666666,-0.18772574682230916,-0.19825528690013047,-2.0,3.5,0,1
DI_FADE,2.0,0.25,FULL_2012_2026,324,0.7746913580246914,0.8595890410958904,-0.031635802469135804,-0.04925577542593314,-0.058065761904331804,-10.25,13.0,5,15
DI_FADE,2.0,0.3,TRAIN_2012_2021,226,0.7300884955752213,0.8114754098360656,-0.050884955752212406,-0.06773143752789182,-0.07615467841573152,-11.500000000000004,14.399999999999993,4,10
DI_FADE,2.0,0.3,OOS_2022_2026,98,0.7142857142857143,0.776527596643342,-0.06166805118507743,-0.08107178951873854,-0.09077365868556911,-6.043469016137588,9.543469016137593,2,5
DI_FADE,2.0,0.3,YTD_2026,12,0.6666666666666666,0.6,-0.1333333333333334,-0.15439241348897584,-0.16492195356679715,-1.6000000000000005,3.4000000000000004,0,1
DI_FADE,2.0,0.3,FULL_2012_2026,324,0.7253086419753086,0.8007408248200437,-0.05414650930906664,-0.07176648226586396,-0.08057646874426262,-17.543469016137593,20.843469016137526,6,15
DI_FADE,2.0,0.4,TRAIN_2012_2021,226,0.668141592920354,0.8134541278664821,-0.06128879399107953,-0.07813527576675892,-0.08655851665459863,-13.851267441983975,18.05126744198395,3,10
DI_FADE,2.0,0.4,OOS_2022_2026,98,0.673469387755102,0.8673395069268663,-0.040697295661423924,-0.060101033995085026,-0.0698029031619156,-3.9883349748195447,9.388334974819546,2,5
DI_FADE,2.0,0.4,YTD_2026,12,0.6666666666666666,0.8,-0.06666666666666668,-0.08772574682230916,-0.09825528690013045,-0.8000000000000002,3.2,0,1
DI_FADE,2.0,0.4,FULL_2012_2026,324,0.6697530864197531,0.8289841526060076,-0.05506050128643063,-0.07268047424322795,-0.0814904607216266,-17.839602416803523,22.6396024168035,5,15
DI_FADE,2.0,0.5,TRAIN_2012_2021,226,0.6283185840707964,0.847884298130918,-0.05603462379835418,-0.07288110557403359,-0.0813043464618733,-12.663824978428044,17.163824978428046,1,10
DI_FADE,2.0,0.5,OOS_2022_2026,98,0.6020408163265306,0.804767223734708,-0.07197628029091177,-0.09138001862457289,-0.10108188779140347,-7.053675468509354,12.553675468509354,2,5
DI_FADE,2.0,0.5,YTD_2026,12,0.5833333333333334,0.7,-0.125,-0.14605908015564248,-0.1565886202334638,-1.5,3.5,0,1
DI_FADE,2.0,0.5,FULL_2012_2026,324,0.6203703703703703,0.8348352923638874,-0.0608564828609179,-0.07847645581771523,-0.08728644229611388,-19.7175004469374,24.717500446937404,3,15
DI_FADE,2.0,0.6,TRAIN_2012_2021,226,0.5752212389380531,0.8126187956591119,-0.07858840592447135,-0.09543488770015077,-0.10385812858799046,-17.760979738930523,24.509712296946557,3,10
DI_FADE,2.0,0.6,OOS_2022_2026,98,0.5408163265306123,0.7423739072542294,-0.11075179049499341,-0.13015552882865455,-0.1398573979954851,-10.853675468509355,13.853675468509362,2,5
DI_FADE,2.0,0.6,YTD_2026,12,0.3333333333333333,0.3,-0.4666666666666666,-0.48772574682230924,-0.4982552869001306,-5.6,5.6,0,1
DI_FADE,2.0,0.6,FULL_2012_2026,324,0.5648148148148148,0.7910039980834113,-0.08831683705999963,-0.10593681001679697,-0.1147467964951956,-28.614655207439878,33.36338776545584,5,15
DI_FADE,2.0,0.75,TRAIN_2012_2021,226,0.5353982300884956,0.8752591913529908,-0.056423723391726875,-0.07327020516740629,-0.081693446055246,-12.751761486530274,26.7504940445463,3,10
DI_FADE,2.0,0.75,OOS_2022_2026,98,0.4897959183673469,0.7495483943688263,-0.12044566804601382,-0.1398494063796749,-0.14955127554650552,-11.803675468509354,13.053675468509356,2,5
DI_FADE,2.0,0.75,YTD_2026,12,0.3333333333333333,0.375,-0.4166666666666667,-0.4377257468223092,-0.44825528690013045,-5.0,5.0,0,1
DI_FADE,2.0,0.75,FULL_2012_2026,324,0.5216049382716049,0.8355908144190621,-0.07578838566370255,-0.0934083586204999,-0.10221834509889857,-24.555436955039628,38.05416951305566,5,15
DI_FADE,2.0,1.0,TRAIN_2012_2021,226,0.4778761061946903,0.8865916950488609,-0.05782120459862094,-0.07466768637430037,-0.08309092726214003,-13.067592239288333,26.926348692915877,4,10
DI_FADE,2.0,1.0,OOS_2022_2026,98,0.46938775510204084,0.9239029152848284,-0.03770189517354664,-0.05710563350720776,-0.06680750267403836,-3.694785727007571,9.72720720686068,2,5
DI_FADE,2.0,1.0,YTD_2026,12,0.3333333333333333,0.5,-0.3333333333333333,-0.3543924134889758,-0.36492195356679713,-4.0,4.0,0,1
DI_FADE,2.0,1.0,FULL_2012_2026,324,0.47530864197530864,0.8976528577892455,-0.05173573446387625,-0.06935570742067357,-0.07816569389907224,-16.762377966295904,34.653555899776556,6,15
DI_FADE,2.25,0.2,TRAIN_2012_2021,226,0.827433628318584,0.9802814019691266,-0.003328805602404964,-0.01830345606967555,-0.025790781303310844,-0.7523100661435218,5.399999999999997,4,10
DI_FADE,2.25,0.2,OOS_2022_2026,98,0.8061224489795918,0.8502000751094388,-0.02840674468164301,-0.045654512089341785,-0.05427839579319118,-2.783860978801015,5.4,2,5
DI_FADE,2.25,0.2,YTD_2026,12,0.75,0.6966319065800712,-0.06532174823341792,-0.08404093059398905,-0.09340052177427459,-0.7838609788010151,1.983860978801015,0,1
DI_FADE,2.25,0.2,FULL_2012_2026,324,0.8209876543209876,0.9376734280827077,-0.010914108163409071,-0.026576306347228906,-0.03440740543913884,-3.536171044944539,6.3999999999999995,6,15
DI_FADE,2.25,0.25,TRAIN_2012_2021,226,0.7964601769911505,0.9966267491979834,-0.0006739383457677992,-0.01564858881303838,-0.023135914046673672,-0.1523100661435226,6.75,5,10
DI_FADE,2.25,0.25,OOS_2022_2026,98,0.7653061224489796,0.8302389045699591,-0.03912103039592872,-0.056368797803627496,-0.0649926815074769,-3.833860978801015,6.583860978801015,2,5
DI_FADE,2.25,0.25,YTD_2026,12,0.75,0.870789883225089,-0.027821748233417914,-0.046540930593989054,-0.05590052177427459,-0.33386097880101495,1.833860978801015,0,1
DI_FADE,2.25,0.25,FULL_2012_2026,324,0.7870370370370371,0.941151515011092,-0.012302997052297957,-0.027965195236117818,-0.035796294328027736,-3.986171044944538,8.833860978801015,7,15
DI_FADE,2.25,0.3,TRAIN_2012_2021,226,0.7433628318584071,0.8940028547835636,-0.02644096859939211,-0.0414156190666627,-0.04890294430029798,-5.975658903462617,10.575658903462621,6,10
DI_FADE,2.25,0.3,OOS_2022_2026,98,0.7448979591836735,0.9270822268322791,-0.017576531676088254,-0.03482429908378704,-0.043448182787636416,-1.722500104256649,6.1,3,5
DI_FADE,2.25,0.3,YTD_2026,12,0.75,1.0449478598701067,0.009678251766582088,-0.009040930593989041,-0.018400521774274602,0.11613902119898506,1.683860978801015,1,1
DI_FADE,2.25,0.3,FULL_2012_2026,324,0.7438271604938271,0.9037707979382819,-0.02375975002382489,-0.03942194820764474,-0.04725304729955467,-7.698159007719264,11.875658903462629,9,15
DI_FADE,2.25,0.4,TRAIN_2012_2021,226,0.6946902654867256,0.9381313314934577,-0.018325605512694566,-0.03330025597996511,-0.040787581213600405,-4.1415868458689715,8.999999999999998,3,10
DI_FADE,2.25,0.4,OOS_2022_2026,98,0.673469387755102,0.8794407050709613,-0.03646420477070918,-0.05371197217840796,-0.06233585588225733,-3.573492067529499,8.618450181931248,2,5
DI_FADE,2.25,0.4,YTD_2026,12,0.6666666666666666,0.8928917775908161,-0.03198841490008458,-0.05070759726065569,-0.06006718844094124,-0.383860978801015,1.9838609788010149,0,1
DI_FADE,2.25,0.4,FULL_2012_2026,324,0.6882716049382716,0.9201193182277901,-0.023811971954933543,-0.03947417013875339,-0.047305269230663305,-7.715078913398468,12.01845018193124,5,15
DI_FADE,2.25,0.5,TRAIN_2012_2021,226,0.6504424778761062,0.9409746340296039,-0.020095156291683337,-0.03506980675895392,-0.04255713199258922,-4.541505321920434,12.922273365728062,4,10
DI_FADE,2.25,0.5,OOS_2022_2026,98,0.5918367346938775,0.7784254149028421,-0.08297522965678454,-0.10022299706448334,-0.10884688076833271,-8.131572506364884,11.631572506364884,2,5
DI_FADE,2.25,0.5,YTD_2026,12,0.4166666666666667,0.3797164016751876,-0.34032174823341793,-0.35904093059398906,-0.36840052177427457,-4.083860978801015,4.083860978801015,0,1
DI_FADE,2.25,0.5,FULL_2012_2026,324,0.6327160493827161,0.8884810897795457,-0.03911443774162136,-0.054776635925441214,-0.06260773501735115,-12.673077828285322,17.853141498143078,6,15
DI_FADE,2.25,0.6,TRAIN_2012_2021,226,0.588495575221239,0.8733892042579876,-0.050288767751382336,-0.06526341821865295,-0.07275074345228824,-11.365261511812408,22.74191267449333,3,10
DI_FADE,2.25,0.6,OOS_2022_2026,98,0.5510204081632653,0.7830028787163501,-0.09011808679964169,-0.10736585420734049,-0.1159897379111899,-8.831572506364886,11.476530620766635,1,5
DI_FADE,2.25,0.6,YTD_2026,12,0.4166666666666667,0.4556596820102251,-0.29865508156675125,-0.31737426392732243,-0.3267338551076079,-3.583860978801015,3.8,0,1
DI_FADE,2.25,0.6,FULL_2012_2026,324,0.5771604938271605,0.8451927262900932,-0.062335907463510185,-0.07799810564733005,-0.08582920473923998,-20.1968340181773,32.618443295259965,4,15
DI_FADE,2.25,0.75,TRAIN_2012_2021,226,0.5486725663716814,0.9394999429464356,-0.02597213480868371,-0.0409467852759543,-0.0484341105095896,-5.869702466762519,23.396353629443432,5,10
DI_FADE,2.25,0.75,OOS_2022_2026,98,0.5,0.8114662148868238,-0.0855082868745918,-0.10275605428229058,-0.11137993798614,-8.379812113709997,12.953430076079714,2,5
DI_FADE,2.25,0.75,YTD_2026,12,0.3333333333333333,0.43133188294163394,-0.32960009423608727,-0.3483192765966585,-0.35767886777694385,-3.9552011308330473,3.9552011308330473,0,1
DI_FADE,2.25,0.75,FULL_2012_2026,324,0.5339506172839507,0.899273264374829,-0.04397998327306332,-0.05964218145688319,-0.0674732805487931,-14.249514580472516,34.599783705523144,7,15
DI_FADE,2.25,1.0,TRAIN_2012_2021,226,0.4911504424778761,0.9095830887463345,-0.04365940879740955,-0.05863405926468013,-0.06612138449831541,-9.867026388214558,22.83390020065178,5,10
DI_FADE,2.25,1.0,OOS_2022_2026,98,0.45918367346938777,0.9107104313645269,-0.04378295839477474,-0.06103072580247349,-0.06965460950632292,-4.290729922687924,11.36434788505764,1,5
DI_FADE,2.25,1.0,YTD_2026,12,0.3333333333333333,0.5751091772555119,-0.24626676090275393,-0.26498594326332514,-0.2743455344436106,-2.9552011308330473,3.0,0,1
DI_FADE,2.25,1.0,FULL_2012_2026,324,0.48148148148148145,0.9099277424854939,-0.04369677873735333,-0.05935897692117319,-0.06719007601308313,-14.157756310902478,32.198248085709416,6,15
DI_FADE,2.5,0.2,TRAIN_2012_2021,226,0.8495575221238938,1.1588227173256955,0.023287260798543492,0.009810075377999977,0.003071482667728214,5.2629209404708295,4.199999999999999,8,10
DI_FADE,2.5,0.2,OOS_2022_2026,98,0.826530612244898,0.9803046579135415,-0.0033211722542950475,-0.01884416292122393,-0.02660565825468838,-0.32547488092091464,4.199999999999999,2,5
DI_FADE,2.5,0.2,YTD_2026,12,0.75,0.712737241458379,-0.06045624007674281,-0.0773035042012568,-0.0857271362635138,-0.7254748809209137,1.9254748809209137,0,1
DI_FADE,2.5,0.2,FULL_2012_2026,324,0.8425925925925926,1.0994198982490986,0.015239031047993559,0.00114305268255571,-0.005904936500163231,4.937446059549913,4.79999999999999,10,15
DI_FADE,2.5,0.25,TRAIN_2012_2021,226,0.7876106194690266,0.9603330026422092,-0.008133154925293588,-0.021610340345837115,-0.028348933056108885,-1.8380930131163509,5.95101395358718,4,10
DI_FADE,2.5,0.25,OOS_2022_2026,98,0.7755102040816326,0.9241132726153399,-0.01592091932480596,-0.03144390999173486,-0.03920540532519931,-1.5602500938309838,4.310250093830984,2,5
DI_FADE,2.5,0.25,YTD_2026,12,0.75,0.8909215518229737,-0.022956240076742795,-0.03980350420125683,-0.048227136263513805,-0.27547488092091355,1.7754748809209135,0,1
DI_FADE,2.5,0.25,FULL_2012_2026,324,0.7839506172839507,0.9492013860266383,-0.01048871329304733,-0.024584691658485196,-0.03163268084120413,-3.3983431069473347,6.810250093830984,6,15
DI_FADE,2.5,0.3,TRAIN_2012_2021,226,0.7522123893805309,0.9385680868058695,-0.014770323066886514,-0.02824750848743004,-0.0349861011977018,-3.338093013116352,8.137079059529173,4,10
DI_FADE,2.5,0.3,OOS_2022_2026,98,0.7448979591836735,0.9594211483253673,-0.009348396538536223,-0.02487138720546513,-0.03263288253892958,-0.9161428607765498,5.116605163738123,3,5
DI_FADE,2.5,0.3,YTD_2026,12,0.75,1.0691058621875684,0.014543759923257205,-0.0023035042012568285,-0.010727136263513834,0.17452511907908647,1.6254748809209136,1,1
DI_FADE,2.5,0.3,FULL_2012_2026,324,0.75,0.9446890887981741,-0.013130357635471919,-0.027226336000909786,-0.034274325183628725,-4.254235873892902,9.753684223267305,7,15
DI_FADE,2.5,0.4,TRAIN_2012_2021,226,0.7035398230088495,0.9756740670344859,-0.006979974293970467,-0.020457159714513975,-0.02719575242478573,-1.5774741904373255,8.97646023685015,4,10
DI_FADE,2.5,0.4,OOS_2022_2026,98,0.6530612244897959,0.8247284311642304,-0.054779747507432607,-0.07030273817436153,-0.07806423350782597,-5.3684152557283955,10.068877558689962,2,5
DI_FADE,2.5,0.4,YTD_2026,12,0.6666666666666666,0.9076791377291294,-0.027122906743409465,-0.043970170867923486,-0.05239380293018051,-0.3254748809209136,1.9254748809209135,0,1
DI_FADE,2.5,0.4,FULL_2012_2026,324,0.6882716049382716,0.9272503141010711,-0.02143793038940038,-0.035533908754838216,-0.04258189793755716,-6.945889446165723,13.845337795540114,6,15
DI_FADE,2.5,0.5,TRAIN_2012_2021,226,0.6504424778761062,0.9565831535088496,-0.014532024026548355,-0.02800920944709187,-0.03474780215736366,-3.284237429999928,14.263857412967628,3,10
DI_FADE,2.5,0.5,OOS_2022_2026,98,0.5816326530612245,0.7609597806217521,-0.08994600779512912,-0.10546899846205803,-0.11323049379552247,-8.814708763922654,11.06887755868997,1,5
DI_FADE,2.5,0.5,YTD_2026,12,0.4166666666666667,0.4331428136850892,-0.2726473657595975,-0.28949462988411157,-0.29791826194636856,-3.2717683891151705,3.2717683891151705,0,1
DI_FADE,2.5,0.5,FULL_2012_2026,324,0.6296296296296297,0.8924726713890527,-0.03734242652445242,-0.05143840488989028,-0.05848639407260921,-12.098946193922583,21.652101035102717,4,15
DI_FADE,2.5,0.6,TRAIN_2012_2021,226,0.6017699115044248,0.948004189661154,-0.019453948468798204,-0.03293113388934174,-0.03966972659961352,-4.396592353948394,18.995578400361232,5,10
DI_FADE,2.5,0.6,OOS_2022_2026,98,0.5408163265306123,0.764780190860438,-0.09810927310125156,-0.11363226376818046,-0.12139375910164495,-9.614708763922653,12.468877558689973,2,5
DI_FADE,2.5,0.6,YTD_2026,12,0.4166666666666667,0.519771376422107,-0.23098069909293087,-0.2478279632174449,-0.2562515952797019,-2.7717683891151705,3.046293508194257,0,1
DI_FADE,2.5,0.6,FULL_2012_2026,324,0.5833333333333334,0.8882957186977118,-0.043244756536639055,-0.05734073490207692,-0.06438872408479587,-14.011301117871053,30.464455959051207,7,15
DI_FADE,2.5,0.75,TRAIN_2012_2021,226,0.5530973451327433,0.9449191108655189,-0.022973450301872422,-0.036450635722415956,-0.0431892284326877,-5.191999768223168,21.520233250900397,4,10
DI_FADE,2.5,0.75,OOS_2022_2026,98,0.5102040816326531,0.8492792829488112,-0.06543868564585875,-0.08096167631278768,-0.08872317164625212,-6.412991193294158,11.832953851232649,2,5
DI_FADE,2.5,0.75,YTD_2026,12,0.3333333333333333,0.4913220628833515,-0.25883121049533325,-0.27567847461984735,-0.2841021066821043,-3.1059745259439993,3.3596810177497423,0,1
DI_FADE,2.5,0.75,FULL_2012_2026,324,0.5401234567901234,0.9151745202492155,-0.03581787333801645,-0.04991385170345432,-0.056961840886173246,-11.604990961517329,32.10318710213304,6,15
DI_FADE,2.5,1.0,TRAIN_2012_2021,226,0.5088495575221239,0.9539564256527009,-0.021037198174675153,-0.03451438359521867,-0.041252976305490435,-4.754406787476585,18.64650026366307,5,10
DI_FADE,2.5,1.0,OOS_2022_2026,98,0.47959183673469385,0.98733477691317,-0.005827939124589488,-0.02135092979151838,-0.029112425124982858,-0.5711380342097698,10.25277987931278,2,5
DI_FADE,2.5,1.0,YTD_2026,12,0.3333333333333333,0.6550960838444687,-0.17549787716199994,-0.19234514128651395,-0.20076877334877097,-2.1059745259439993,3.0,0,1
DI_FADE,2.5,1.0,FULL_2012_2026,324,0.5,0.9641024132788544,-0.016436866733599863,-0.030532845099037722,-0.037580834281756646,-5.325544821686355,26.899280142975854,7,15
DI_FADE,3.0,0.2,TRAIN_2012_2021,226,0.8407079646017699,1.1086790896086163,0.01648220428724558,0.0052512164367926484,-0.00036427748843380754,3.7249781689175006,6.094317828206883,5,10
DI_FADE,3.0,0.2,OOS_2022_2026,98,0.8061224489795918,0.9558535588778361,-0.007446211169190227,-0.020382036724964307,-0.026849949502851356,-0.7297286945806423,4.062955628095359,3,5
DI_FADE,3.0,0.2,YTD_2026,12,0.75,0.7383416668818059,-0.05315797784173012,-0.06719736461215844,-0.07421705799737262,-0.6378957341007614,1.8378957341007613,0,1
DI_FADE,3.0,0.2,FULL_2012_2026,324,0.8302469135802469,1.0589560905888882,0.009244597143014989,-0.002502051494849878,-0.008375375813782327,2.9952494743368563,6.094317828206883,8,15
DI_FADE,3.0,0.25,TRAIN_2012_2021,226,0.8008849557522124,1.0716649539189427,0.013389302141137727,0.0021583142906847885,-0.0034571796345416743,3.025982283897126,6.2814842570310585,5,10
DI_FADE,3.0,0.25,OOS_2022_2026,98,0.7755102040816326,1.0138607282103353,0.002622727887395092,-0.010313097668378995,-0.016781010446266034,0.257027332964719,5.126793264543794,3,5
DI_FADE,3.0,0.25,YTD_2026,12,0.75,0.9229270836022574,-0.015657977841730102,-0.029697364612158456,-0.03671705799737266,-0.1878957341007612,1.6878957341007612,0,1
DI_FADE,3.0,0.25,FULL_2012_2026,324,0.7932098765432098,1.0540256728705144,0.01013274573105508,-0.0016139029068098101,-0.007487227225742246,3.283009616861846,6.2814842570310585,8,15
DI_FADE,3.0,0.3,TRAIN_2012_2021,226,0.7743362831858407,1.1018193652663535,0.02146697489863876,0.010235987048185817,0.004620493122959352,4.85153632709236,5.661829456196205,7,10
