day_policy,combo,year,trades,R,EV,PF
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H2,2023,268,31.26223937282606,0.11665014691353007,1.2993360276422894
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H2,2024,266,18.192985203173908,0.06839468121493951,1.1660724406371639
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H2,2025,287,21.579341844750065,0.07518934440679464,1.1847820406811265
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H2,2026,139,19.441234065554905,0.13986499327737342,1.3758265795184346
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2012,247,-4.6763754535334625,-0.018932694143860174,0.9534505126951658
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2013,229,9.703526748571122,0.04237347925140228,1.1085797401209088
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2014,256,28.662182418643813,0.11196165007282739,1.3091125659748248
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2015,263,14.272371925439082,0.0542675738609851,1.1344477707345964
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2016,276,3.729040443688632,0.01351101610032113,1.0326110863442066
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2017,295,20.639611206954868,0.06996478375238938,1.1804383680255905
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2018,281,-7.368077659198798,-0.02622091693665053,0.9399507800683938
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2019,272,2.1456616621637856,0.007888461993249211,1.0179698748879193
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2020,290,5.44239925053113,0.018766893967348725,1.0466659349974743
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2021,277,-2.894356702195921,-0.01044894116316217,0.9760047157038881
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2022,268,38.19807103684316,0.14253011580911626,1.3967267050815917
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2023,274,15.547709390902874,0.05674346493030246,1.1426530354917301
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2024,274,18.918282497894147,0.06904482663465017,1.1778696340721686
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2025,300,34.47017302251414,0.11490057674171379,1.3096713377639941
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H2,2026,151,23.358630342188103,0.15469291617343114,1.4337522027385203
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2012,238,-1.7813096080480224,-0.007484494151462279,0.9830139123736431
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2013,228,8.026265942928475,0.03520292080231788,1.0818140678872736
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2014,223,11.220859269466906,0.050317754571600475,1.116245193772705
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2015,259,-0.8376243471819667,-0.003234070838540412,0.9926647740265154
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2016,265,8.912442230347128,0.03363185747300803,1.074010294533995
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2017,276,12.74637094021469,0.04618250340657497,1.109652955881657
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2018,279,4.551555634870699,0.016313819479823292,1.0368103522819856
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2019,263,12.280244254489725,0.04669294393342101,1.1064010730750948
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2020,269,6.3147070614516725,0.02347474744034079,1.053506018935507
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2021,277,15.428087449430803,0.05569706660444333,1.1341366291901946
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2022,249,32.344639644824554,0.12989815118403436,1.3161926773362498
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2023,255,42.92630035951318,0.16833843278240462,1.4376367907552063
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2024,268,-5.123601958648859,-0.019117917756152458,0.9587533666619067
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2025,279,18.402975011414085,0.06596048391187845,1.156277680225022
MonThu,LON_OPEN+LON_H1+LON_H2+NY_H1,2026,139,7.1994477957564715,0.05179458845867965,1.1269556683108286
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2012,251,-6.326592653350501,-0.025205548419723108,0.9374173325343049
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2013,242,6.304679412969307,0.02605239426846821,1.0658392525165648
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2014,235,17.885436613331613,0.0761082409077941,1.2131077524119551
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2015,258,6.502503896958912,0.025203503476584933,1.0643224404969038
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2016,281,-6.591446328783189,-0.02345710437289391,0.946691063565191
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2017,286,6.4959333528272545,0.022713053681214176,1.0561052806691806
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2018,279,5.908588467084057,0.021177736441161495,1.0506993642568783
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2019,264,15.614483377771089,0.05914577037034503,1.1515666278274947
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2020,297,2.264488973334336,0.007624541997758707,1.019162081857014
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2021,282,11.797005462526728,0.04183335270399549,1.1056920815880051
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2022,260,47.07359503469587,0.18105228859498412,1.5407080648276759
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2023,275,29.6364178838266,0.107768792304824,1.2964467191273876
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2024,281,1.3323865142675295,0.004741589018745657,1.0113809343711182
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2025,291,27.62589047107319,0.09493433151571544,1.2549029844354962
MonThu,LON_OPEN+LON_H1+NY_H1+NY_H2,2026,151,20.137221740933597,0.1333590843770437,1.388476022130818
MonFri,LON_OPEN+LON_H1+LON_H3,2012,242,25.867953804677818,0.10689237109370998,1.2641337930966707
MonFri,LON_OPEN+LON_H1+LON_H3,2013,192,-1.0866621117853543,-0.005659698498882054,0.9879034423574979
MonFri,LON_OPEN+LON_H1+LON_H3,2014,203,13.719009095673638,0.06758132559445142,1.1460053106853212
MonFri,LON_OPEN+LON_H1+LON_H3,2015,230,-5.219501188937966,-0.02269348343016507,0.9536430689095833
MonFri,LON_OPEN+LON_H1+LON_H3,2016,231,31.612089412392262,0.13684887191511802,1.326033041379169
MonFri,LON_OPEN+LON_H1+LON_H3,2017,261,12.639053892463533,0.04842549384085645,1.1116401671116802
MonFri,LON_OPEN+LON_H1+LON_H3,2018,253,-6.94429951149388,-0.027447824156102293,0.9424562157853265
MonFri,LON_OPEN+LON_H1+LON_H3,2019,238,-9.825278600505545,-0.041282683195401446,0.9212369343478365
MonFri,LON_OPEN+LON_H1+LON_H3,2020,258,0.45122319205369266,0.0017489271009833048,1.0037846677671576
MonFri,LON_OPEN+LON_H1+LON_H3,2021,274,22.55862559577706,0.08233075034955131,1.190095073272085
MonFri,LON_OPEN+LON_H1+LON_H3,2022,238,40.528648421019334,0.17028843874377872,1.4184591604410044
MonFri,LON_OPEN+LON_H1+LON_H3,2023,229,17.661041071212175,0.07712245009262958,1.1731625208078833
MonFri,LON_OPEN+LON_H1+LON_H3,2024,246,12.090944421659394,0.049150180575851195,1.110138965186135
MonFri,LON_OPEN+LON_H1+LON_H3,2025,246,24.662887062352404,0.10025563846484717,1.2475176205228464
MonFri,LON_OPEN+LON_H1+LON_H3,2026,122,8.103863420734376,0.06642511000601947,1.1569024620203514
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2012,237,-4.99131034241063,-0.021060381191606033,0.9502108761156165
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2013,240,2.072761453315241,0.008636506055480171,1.0203336600334731
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2014,244,23.15784719926961,0.09490920983307218,1.2382982812668117
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2015,263,21.363746075939574,0.08123097367277404,1.2099689744770872
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2016,265,-0.40325252439213344,-0.001521707639215598,0.9965997873759007
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2017,288,13.744501191750961,0.0477239624713575,1.1172844958844197
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2018,298,6.37081928075371,0.021378588190448692,1.0508580604455444
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2019,263,-0.10974776052030899,-0.00041729186509623193,0.9990838950438974
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2020,290,10.209147060746952,0.03520395538188604,1.0846721473520111
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2021,281,15.840174526401569,0.05637072785196288,1.1381878104122456
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2022,252,27.416748728374337,0.1087966219379934,1.2690475212108026
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2023,261,27.211770377589996,0.10425965661911876,1.2651246119313182
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2024,276,-4.39830466392862,-0.015935886463509494,0.9636595539412461
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2025,292,31.29380618917816,0.10717056914102109,1.2786932920728051
MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,2026,151,11.116844072389664,0.07362148392311037,1.1889605252263913
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2012,239,0.9482687575656219,0.0039676517052954895,1.0094396227946107
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2013,216,-6.99310221631685,-0.03237547322368912,0.9276673655988124
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2014,245,20.35885466738107,0.08309736598931049,1.1913529025822533
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2015,258,15.62190128005193,0.060550004961441584,1.1414697549870856
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2016,261,27.82007978522074,0.10659034400467716,1.260923315676584
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2017,288,23.513029764085704,0.08164246445863092,1.2065995599030757
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2018,273,-5.990686444729851,-0.021943906390951836,0.9505973038035818
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2019,262,-18.50496442624304,-0.07062963521466809,0.8642554981843605
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2020,279,7.979651989730316,0.028600903188997547,1.065084835773603
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2021,276,7.072383929111282,0.02562457945330175,1.0590820982316644
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2022,259,26.8000036685946,0.10347491763936138,1.2482430894055578
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2023,255,11.777665212247452,0.0461869224009704,1.1057369123471643
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2024,274,8.811340038183378,0.032158175321837144,1.0746150728266373
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2025,284,33.08750260007581,0.11650529084533735,1.2971973590219703
MonThu,LON_OPEN+LON_H1+LON_H3+NY_OPEN,2026,141,9.488477729358333,0.06729416829332151,1.1647183344625962
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2012,253,-0.3870135533742505,-0.001529697839423915,0.9961794918775783
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2013,218,-2.761184256662788,-0.012665982828728386,0.9694900101584344
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2014,236,15.086444081443075,0.0639256105145893,1.1619743833028826
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2015,253,0.7606591010712691,0.0030065577117441467,1.0069295161139349
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2016,277,21.631885980829686,0.078093451194331,1.1937098534203456
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2017,286,16.264461925161996,0.05686874799007691,1.1446998071440375
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2018,254,-6.452917258399504,-0.02540518605669096,0.9426597711579215
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2019,263,-2.780733287951642,-0.010573130372439704,0.9767389018980858
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2020,286,0.0349939023177015,0.0001223563018101451,1.0002911143946809
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2021,277,3.029214865236444,0.010935793737315682,1.025958792039486
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2022,267,46.45684997491614,0.1739956927899481,1.4989197084566273
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2023,269,14.202312718484059,0.05279670155570282,1.1306308133823535
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2024,279,14.542031216379527,0.052121975685948126,1.1274143038522955
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2025,283,29.41958688197083,0.10395613739212307,1.273868803279514
MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,2026,141,18.508855397902266,0.13126847799930685,1.36572151371414
MonFri,LON_OPEN+LON_H1+LON_H2,2012,236,8.893238961983506,0.03768321594060808,1.0822792921783368
MonFri,LON_OPEN+LON_H1+LON_H2,2013,190,15.779807584237256,0.08305161886440661,1.1863110730630289
MonFri,LON_OPEN+LON_H1+LON_H2,2014,201,16.257842659359476,0.08088478935004714,1.1741682089438872
MonFri,LON_OPEN+LON_H1+LON_H2,2015,235,-13.17754685159851,-0.056074667453610685,0.890522160723634
MonFri,LON_OPEN+LON_H1+LON_H2,2016,222,20.80568304530936,0.09371929299688901,1.208241105536285
MonFri,LON_OPEN+LON_H1+LON_H2,2017,257,19.95617745938123,0.07765049595089973,1.1780341168410071
MonFri,LON_OPEN+LON_H1+LON_H2,2018,257,-4.713195080468735,-0.01833928046874994,0.9625844702936233
MonFri,LON_OPEN+LON_H1+LON_H2,2019,253,-5.70469168356901,-0.022548188472604782,0.9557949602222011
MonFri,LON_OPEN+LON_H1+LON_H2,2020,241,-0.5525113287710051,-0.002292578127680519,0.9950921653364968
MonFri,LON_OPEN+LON_H1+LON_H2,2021,269,8.534205037944876,0.03172566928604043,1.0669530339632713
MonFri,LON_OPEN+LON_H1+LON_H2,2022,229,39.668810254622436,0.17322624565337308,1.4126307521221941
MonFri,LON_OPEN+LON_H1+LON_H2,2023,225,34.846366501484496,0.15487274000659776,1.359150444193063
MonFri,LON_OPEN+LON_H1+LON_H2,2024,227,18.00940564391449,0.07933658873971142,1.1768811057991013
MonFri,LON_OPEN+LON_H1+LON_H2,2025,244,12.643667372226734,0.05181830890256858,1.115434400450266
MonFri,LON_OPEN+LON_H1+LON_H2,2026,126,6.857067126678757,0.05442116767205363,1.1217228734716904
MonFri,LON_OPEN+NY_OPEN+NY_H1,2012,241,7.691331527677024,0.03191423870405404,1.0803711734997472
MonFri,LON_OPEN+NY_OPEN+NY_H1,2013,231,8.983365665469353,0.038889028854845686,1.0960758688057017
MonFri,LON_OPEN+NY_OPEN+NY_H1,2014,240,17.852904960753158,0.07438710400313815,1.1915253749275547
MonFri,LON_OPEN+NY_OPEN+NY_H1,2015,252,17.679284621963205,0.07015589135699685,1.1782648192562393
MonFri,LON_OPEN+NY_OPEN+NY_H1,2016,261,11.882063538038542,0.045525147655320085,1.110914871443533
MonFri,LON_OPEN+NY_OPEN+NY_H1,2017,278,11.277773151671537,0.040567529322559484,1.1012242128656495
MonFri,LON_OPEN+NY_OPEN+NY_H1,2018,300,5.586484535349598,0.018621615117831992,1.0440742400699612
MonFri,LON_OPEN+NY_OPEN+NY_H1,2019,249,20.141644163328777,0.08089013720212361,1.194460144405777
MonFri,LON_OPEN+NY_OPEN+NY_H1,2020,280,-1.4112628731415273,-0.005040224546934026,0.9880758170040821
MonFri,LON_OPEN+NY_OPEN+NY_H1,2021,271,15.514316267071795,0.05724839950949002,1.1400735285001515
MonFri,LON_OPEN+NY_OPEN+NY_H1,2022,239,18.616797886779633,0.07789455182752984,1.18950094748887
MonFri,LON_OPEN+NY_OPEN+NY_H1,2023,251,18.320302305771797,0.07298925221423026,1.1860776893951064
MonFri,LON_OPEN+NY_OPEN+NY_H1,2024,258,-9.45344306888752,-0.036641252204990385,0.9135899018316916
MonFri,LON_OPEN+NY_OPEN+NY_H1,2025,262,19.285941949354747,0.07361046545555247,1.18779807435409
MonFri,LON_OPEN+NY_OPEN+NY_H1,2026,145,-14.844602341766548,-0.10237656787425205,0.777704962498285
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2012,240,4.15826949192823,0.017326122883034294,1.0395739438004217
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2013,204,-1.0395977267036134,-0.005096067287762811,0.9888029952149894
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2014,224,8.421866737578371,0.03759761936418916,1.0796456465312287
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2015,254,-6.579469143069609,-0.0259034218231087,0.9464520494780004
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2016,261,37.13577453996,0.1422826610726437,1.3424322865655152
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2017,276,22.51489951254943,0.0815757228715559,1.1994885681137533
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2018,254,-7.809950090612864,-0.03074783500241285,0.9347236867210209
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2019,262,-6.114972411233003,-0.02333958935585116,0.9536528383693255
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2020,258,4.085211990435035,0.01583415500168618,1.0340293064210322
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2021,272,6.660296852140519,0.02448638548581073,1.0554589471055902
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2022,256,31.72789458504481,0.1239370882228313,1.2928283769939544
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2023,249,27.492195194170634,0.11041042246654872,1.2573321820023833
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2024,266,8.086042743463139,0.030398656930312552,1.0666732170847304
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2025,271,20.19667142231173,0.07452646281295841,1.1729132852328135
MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,2026,129,5.571081452725135,0.043186677928101824,1.1004141283537958
