n,ev,pf,wr,totalR,maxDD,annual_freq,ytd2026,pos_years,recent_pf,recent_ev,old_pf,old_ev,day_policy,combo,windows,distance260,quality
3744,0.017117637179390383,1.0462045784099785,0.4652777777777778,64.0884335996376,39.82787917493553,256.7142857142857,150,8,1.1049798130962525,0.038639497968174404,1.0266627837056166,0.00962622195976196,MonFri,LON_H1+NY_H1+NY_H2,3,3.2857142857142776,True
3834,0.0348955028614726,1.0888302800549523,0.4757433489827856,133.78935797088596,40.699479392874984,263.42857142857144,146,12,1.1470023349402036,0.05636801013044437,1.1350665681296668,0.0510512394604315,MonFri,LON_OPEN+NY_OPEN+NY_H2,3,3.428571428571445,True
3845,-0.0062940462164431075,0.9836190182839888,0.4657997399219766,-24.20060770222375,55.84603672021822,264.14285714285717,147,6,0.9668639322469542,-0.012911755242587796,1.0377670938474401,0.013972361502616415,MonFri,LON_H3+NY_OPEN+NY_H2,3,4.142857142857167,False
3842,0.043611516837408854,1.1072859208272003,0.46928682977615827,167.5554476893248,47.55957364537366,264.35714285714283,141,10,1.259767667573676,0.09937823744120487,1.0321726035774414,0.013228026429663857,MonThu,LON_OPEN+LON_H1+LON_H3+NY_H2,4,4.357142857142833,True
3851,0.02444770361130791,1.0593382324393614,0.46507400675149313,94.14810660714677,43.756435170404565,265.07142857142856,140,10,1.1495086909068366,0.059425025926716495,1.0024471224627434,0.0010172498490413706,MonThu,LON_OPEN+LON_H2+LON_H3+NY_H2,4,5.071428571428555,True
3718,-0.005266900123247373,0.9872266121207909,0.4601936525013448,-19.582334658233734,64.36404708405719,254.85714285714286,150,6,0.9148497713657462,-0.03656550779994038,1.0268161045140234,0.01075703446020633,MonFri,LON_H2+NY_OPEN+NY_H1,3,5.142857142857139,False
3693,0.03011394845077465,1.0752097377191603,0.4692661792580558,111.21081162871077,46.422394188711905,254.5,130,11,1.16256247697684,0.06273394293197164,1.061596268833185,0.024341873802420352,MonFri,LON_OPEN+LON_H3+NY_H2,3,5.5,True
3712,0.020394491232047247,1.0506394566327244,0.4665948275862069,75.70435145335938,25.717177551010394,254.28571428571428,152,10,1.0205696664049724,0.008438012962575101,1.0825592029630282,0.032327579315138126,MonFri,LON_H1+NY_OPEN+NY_H1,3,5.714285714285722,True
3879,0.00609946571542713,1.0145696015249024,0.45733436452693993,23.659827510141838,40.106814948864425,266.14285714285717,153,8,1.0247161273955268,0.010465604896455786,1.0302553685909295,0.012454513966793073,MonThu,LON_H1+LON_H2+NY_OPEN+NY_H1,4,6.142857142857167,True
3676,0.04203107049801087,1.0937356435276304,0.46109902067464636,154.50621515068798,52.89947464203459,253.35714285714286,129,10,1.182947177102978,0.07948239572819422,1.0116311143056311,0.005380769370643571,MonThu,LON_OPEN+LON_H1+LON_H2+LON_H3,4,6.642857142857139,True
3902,-0.000422702139495517,0.998971978362115,0.4584828293182983,-1.6493837483115072,49.23407512911584,267.64285714285717,155,8,1.0048188332465517,0.00199778614167439,1.0056733467958041,0.0022963269335961856,MonThu,LON_H1+LON_H3+NY_OPEN+NY_H1,4,7.642857142857167,False
3901,0.04611523990373188,1.111469447449351,0.4711612407075109,179.89555086445807,35.42333271075241,267.85714285714283,151,10,1.186516314430348,0.07519550706461327,1.1037188316708908,0.042279516652554666,MonThu,LON_OPEN+LON_H1+NY_OPEN+NY_H1,4,7.857142857142833,True
3661,0.033550049025521056,1.077415773587543,0.470636438131658,122.82672948243258,40.56672403872422,252.07142857142858,132,12,1.0757955805597452,0.03253098651894988,1.1131624532957765,0.04837425442490879,MonFri,LON_OPEN+LON_H3+NY_OPEN,3,7.928571428571416,True
